Date,High,Avg,Low
5/1/2021,12.0,1.3,0.0
5/2/2021,5.0,0.3,0.0
5/3/2021,10.0,1.7,0.0
5/4/2021,11.0,1.9,0.0
5/7/2021,9.0,0.6,0.0
5/8/2021,7.0,0.5,0.0
5/9/2021,6.0,0.5,0.0
5/10/2021,10.0,0.8,0.0
5/20/2021,10.0,1.0,0.0
5/21/2021,9.0,1.1,0.0
5/22/2021,8.0,0.7,0.0
5/23/2021,7.0,0.2,0.0
5/24/2021,9.0,0.7,0.0
5/25/2021,7.0,0.4,0.0
5/26/2021,6.0,0.3,0.0
5/27/2021,3.0,0.1,0.0
5/28/2021,5.0,0.1,0.0
5/29/2021,7.0,0.6,0.0
5/30/2021,10.0,1.0,0.0
5/31/2021,10.0,1.0,0.0
