"TOA5","61769","CR1000","61769","CR1000.Std.27.04","CPU:SA program.CR1","33882","Nov1"
"TIMESTAMP","RECORD","BP_hPa_Avg","AirTC_Avg","WS_ms_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","FG_CMP3_Avg","SlrW_2_Avg"
"TS","RN","hPa","Deg C","meters/second","meters/second","Deg","Deg","W/m^2","W/m^2"
"","","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Avg"
"2022-12-01 10:01:00",16367,480.4,26.35,0.10,0.10,359.9,0.12,NAN,NAN
"2022-12-01 10:11:00",16368,471.9,28.26,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 10:21:00",16369,471.1,27.51,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 10:31:00",16370,470,26.37,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 10:41:00",16371,469.1,25.79,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 10:51:00",16372,468.5,25.82,0.10,0.10,359.9,0.10,NAN,NAN
"2022-12-01 11:01:00",16373,468.3,25.9,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 11:11:00",16374,468.6,26.02,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 11:21:00",16375,469.3,26.81,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 11:31:00",16376,470.1,26.3,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 11:41:00",16377,470.2,25.94,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 11:51:00",16378,470,25.6,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 12:01:00",16379,469.7,25.44,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 12:11:00",16380,469.3,24.91,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 12:21:00",16381,468.9,24.8,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 12:31:00",16382,468.8,24.84,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 12:41:00",16383,469.1,25.27,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 12:51:00",16384,469.6,24.99,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 13:01:00",16385,469.1,24.01,0.1,0.1,359.9,0.11,NAN,NAN
"2022-12-01 13:11:00",16386,468.3,23.29,0.08,0.08,359.9,0.10,NAN,NAN
"2022-12-01 13:21:00",16387,467.6,22.71,0.07,0.07,359.9,0.09,NAN,NAN
"2022-12-01 13:31:00",16388,467.4,22.73,0.08,0.08,359.9,0.10,NAN,NAN
"2022-12-01 13:41:00",16389,467.7,23.07,0.09,0.09,359.9,0.10,NAN,NAN
"2022-12-01 13:51:00",16390,468.4,23.07,0.10,0.10,359.9,0.1,NAN,NAN
"2022-12-01 14:01:00",16391,468.7,23.27,0.09,0.09,359.9,0.10,NAN,NAN
"2022-12-01 14:11:00",16392,468.8,23.01,0.19,0.19,359.9,0.08,NAN,NAN
"2022-12-01 14:21:00",16393,468.1,21.92,0.27,0.27,359.9,0.09,NAN,NAN
"2022-12-01 14:31:00",16394,467.5,21.8,0.09,0.09,359.9,0.10,NAN,NAN
"2022-12-01 14:41:00",16395,467.4,21.8,0.12,0.12,359.9,0.09,NAN,NAN
"2022-12-01 14:51:00",16396,467.5,21.83,0.05,0.05,359.9,0.07,NAN,NAN
"2022-12-01 15:01:00",16397,467.6,21.54,0.04,0.04,359.9,0.05,NAN,NAN
"2022-12-01 15:11:00",16398,467.6,21.43,0.01,0.01,359.9,0.01,NAN,NAN
"2022-12-01 15:21:00",16399,467.6,21.29,0.01,0.01,359.9,0.01,NAN,NAN
"2022-12-01 15:31:00",16400,467.7,21.32,0.02,0.02,359.9,0.02,NAN,NAN
"2022-12-01 15:41:00",16401,467.9,21.32,0.01,0.01,359.9,0.01,NAN,NAN
"2022-12-01 15:51:00",16402,468,21.29,0.02,0.02,359.9,0.03,NAN,NAN
"2022-12-01 16:01:00",16403,468.1,21.28,0.03,0.03,359.9,0.02,NAN,NAN
"2022-12-01 16:11:00",16404,468.2,21.17,0.03,0.03,359.9,0.05,NAN,NAN
"2022-12-01 16:21:00",16405,468.4,21.18,0.07,0.07,359.9,0.06,NAN,NAN
"2022-12-01 16:31:00",16406,468.4,21.1,0.07,0.07,359.9,0.09,NAN,NAN
"2022-12-01 16:41:00",16407,468.5,21.16,0.09,0.09,359.9,0.1,NAN,NAN
"2022-12-01 16:51:00",16408,468.7,21.23,0.09,0.09,359.9,0.10,NAN,NAN
"2022-12-01 17:01:00",16409,468.9,21.13,0.09,0.09,359.9,0.10,NAN,NAN
"2022-12-01 17:11:00",16410,469,21.05,0.09,0.09,359.9,0.10,NAN,NAN
"2022-12-01 17:21:00",16411,469.2,21.26,0.12,0.12,359.9,0.10,NAN,NAN
"2022-12-01 17:31:00",16412,469.4,21.43,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 17:41:00",16413,469.7,21.47,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 17:51:00",16414,470,21.55,0.10,0.10,359.9,0.10,NAN,NAN
"2022-12-01 18:01:00",16415,470.2,21.54,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 18:11:00",16416,470.3,21.54,0.10,0.10,359.9,0.10,NAN,NAN
"2022-12-01 18:21:00",16417,470.3,21.36,0.12,0.12,359.9,0.10,NAN,NAN
"2022-12-01 18:31:00",16418,470.4,21.34,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 18:41:00",16419,470.4,21.26,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 18:51:00",16420,470.4,21.1,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 19:01:00",16421,470.4,20.94,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 19:11:00",16422,470.3,20.79,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 19:21:00",16423,470.3,20.63,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 19:31:00",16424,470.3,20.44,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 19:41:00",16425,470.4,20.39,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 19:51:00",16426,470.4,20.32,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 20:01:00",16427,470.5,20.23,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 20:11:00",16428,470.7,20.23,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 20:21:00",16429,470.8,20.27,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 20:31:00",16430,471,20.19,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 20:41:00",16431,471,19.94,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 20:51:00",16432,470.9,19.75,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 21:01:00",16433,470.8,19.64,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 21:11:00",16434,470.7,19.38,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 21:21:00",16435,470.6,19.19,0.10,0.10,359.9,0.10,NAN,NAN
"2022-12-01 21:31:00",16436,470.4,19.05,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 21:41:00",16437,470.3,18.65,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 21:51:00",16438,470.3,18.67,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 22:01:00",16439,470.3,18.58,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 22:11:00",16440,470.3,18.44,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 22:21:00",16441,470.4,18.42,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 22:31:00",16442,470.5,18.44,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 22:41:00",16443,470.6,18.18,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 22:51:00",16444,470.6,18.08,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 23:01:00",16445,470.7,18.09,0.10,0.10,359.9,0.11,NAN,NAN
"2022-12-01 23:11:00",16446,470.8,17.99,0.10,0.10,359.9,0.11,NAN,NAN
