"TOA5","61769","CR1000","61769","CR1000.Std.27.04","CPU:SA program.CR1","33882","Nov1"
"TIMESTAMP","RECORD","BP_hPa_Avg","AirTC_Avg","WS_ms_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","FG_CMP3_Avg","SlrW_2_Avg"
"2022-10-05 23:21:00",8239,479.9,17.51,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-05 23:31:00",8240,478.7,17.7,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-05 23:41:00",8241,480.8,17.63,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-05 23:51:00",8242,478.6,17.61,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 00:01:00",8243,476.4,17.38,0.11,0.11,359.9,0.11,NAN,NAN
"2022-10-06 00:11:00",8244,480.8,17.35,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 00:21:00",8245,476.6,17.17,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 00:31:00",8246,476.9,16.93,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 00:41:00",8247,477,17.09,0.11,0.11,359.9,0.11,NAN,NAN
"2022-10-06 00:51:00",8248,479.3,17.03,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 01:01:00",8249,476,16.79,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 01:11:00",8250,481.1,16.57,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 01:21:00",8251,479,16.18,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 01:31:00",8252,477.1,16.56,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 01:41:00",8253,475.3,17.02,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 01:51:00",8254,476.2,17.44,0.15,0.15,359.9,0.11,NAN,NAN
"2022-10-06 02:01:00",8255,473.3,17.59,0.16,0.16,359.9,0.11,NAN,NAN
"2022-10-06 02:11:00",8256,478,17.62,0.12,0.12,359.9,0.11,NAN,NAN
"2022-10-06 02:21:00",8257,479.2,17.5,0.14,0.14,359.9,0.11,NAN,NAN
"2022-10-06 02:31:00",8258,481.2,17.46,0.31,0.31,359.9,0.11,NAN,NAN
"2022-10-06 02:41:00",8259,478.2,17.57,0.37,0.37,359.9,0.11,NAN,NAN
"2022-10-06 02:51:00",8260,477.8,17.47,0.14,0.14,359.9,0.10,NAN,NAN
"2022-10-06 03:01:00",8261,478.1,17.28,0.17,0.17,359.9,0.11,NAN,NAN
"2022-10-06 03:11:00",8262,477.3,17.07,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 03:21:00",8263,480,17.19,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 03:31:00",8264,478.3,17.26,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 03:41:00",8265,476.2,17.32,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 03:51:00",8266,479,17.28,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 04:01:00",8267,477.3,17.46,0.11,0.11,359.9,0.10,NAN,NAN
"2022-10-06 04:11:00",8268,475.7,17.56,0.13,0.13,359.9,0.11,NAN,NAN
"2022-10-06 04:21:00",8269,479.2,17.77,0.22,0.22,359.9,0.11,NAN,NAN
"2022-10-06 04:31:00",8270,478,17.64,0.11,0.11,359.9,0.10,NAN,NAN
"2022-10-06 04:41:00",8271,482.6,17.71,0.14,0.14,359.9,0.10,NAN,NAN
"2022-10-06 04:51:00",8272,479.3,17.98,0.18,0.18,359.9,0.10,NAN,NAN
"2022-10-06 05:01:00",8273,478.5,17.97,0.33,0.33,359.9,0.11,NAN,NAN
"2022-10-06 05:11:00",8274,480.8,18.03,0.25,0.25,359.9,0.11,NAN,NAN
"2022-10-06 05:21:00",8275,479.1,17.94,0.13,0.13,359.9,0.10,NAN,NAN
"2022-10-06 05:31:00",8276,478.8,17.83,0.27,0.27,359.9,0.11,NAN,NAN
"2022-10-06 05:41:00",8277,480.8,17.82,0.12,0.12,359.9,0.11,NAN,NAN
"2022-10-06 05:51:00",8278,479.8,17.69,0.25,0.25,359.9,0.11,NAN,NAN
"2022-10-06 06:01:00",8279,479.1,17.74,0.21,0.21,359.9,0.11,NAN,NAN
"2022-10-06 06:11:00",8280,478.8,17.89,0.35,0.35,359.9,0.11,NAN,NAN
"2022-10-06 06:21:00",8281,478.4,18.13,0.31,0.31,359.9,0.11,NAN,NAN
"2022-10-06 06:31:00",8282,479.4,18.54,0.22,0.22,359.9,0.11,NAN,NAN
"2022-10-06 06:41:00",8283,483.9,18.71,0.25,0.25,359.9,0.11,NAN,NAN
"2022-10-06 06:51:00",8284,480.7,18.76,0.17,0.17,359.9,0.11,NAN,NAN
"2022-10-06 07:01:00",8285,483.9,19.44,0.21,0.21,359.9,0.11,NAN,NAN
"2022-10-06 07:11:00",8286,486.2,20.1,0.15,0.15,359.9,0.11,NAN,NAN
"2022-10-06 07:21:00",8287,490.5,20.46,0.39,0.39,359.9,0.10,NAN,NAN
"2022-10-06 07:31:00",8288,494.5,20.34,0.28,0.28,359.9,0.10,NAN,NAN
"2022-10-06 07:41:00",8289,491.4,20.51,0.80,0.80,359.9,0.10,NAN,NAN
"2022-10-06 07:51:00",8290,485.7,21.26,0.67,0.67,359.9,0.11,NAN,NAN
"2022-10-06 08:01:00",8291,488.4,21.86,0.80,0.80,359.9,0.10,NAN,NAN
"2022-10-06 08:11:00",8292,487.1,21.63,0.75,0.75,359.9,0.11,NAN,NAN
"2022-10-06 08:21:00",8293,480.9,21.52,0.73,0.73,359.9,0.11,NAN,NAN
"2022-10-06 08:31:00",8294,480.3,22.64,1.007,1.007,359.9,0.11,NAN,NAN
"2022-10-06 08:41:00",8295,483,22.06,0.92,0.92,359.9,0.11,NAN,NAN
"2022-10-06 08:51:00",8296,486.3,21.93,1.098,1.098,359.9,0.11,NAN,NAN
"2022-10-06 09:01:00",8297,484.9,22.08,1.147,1.147,359.9,0.10,NAN,NAN
"2022-10-06 09:11:00",8298,488.3,22.4,1.355,1.355,359.9,0.10,NAN,NAN
"2022-10-06 09:21:00",8299,480.7,22.85,1.023,1.023,359.9,0.11,NAN,NAN
"2022-10-06 09:31:00",8300,481.2,23.22,1.307,1.307,359.9,0.11,NAN,NAN
"2022-10-06 09:41:00",8301,480.8,23.59,1.323,1.323,359.9,0.11,NAN,NAN
"2022-10-06 09:51:00",8302,482.1,24.18,1.209,1.209,359.9,0.11,NAN,NAN
"2022-10-06 10:01:00",8303,480.5,23.93,1.651,1.651,359.9,0.11,NAN,NAN
"2022-10-06 10:11:00",8304,480.6,23.58,1.83,1.83,359.9,0.11,NAN,NAN
"2022-10-06 10:21:00",8305,487.5,23.51,1.121,1.121,359.9,0.10,NAN,NAN
"2022-10-06 10:31:00",8306,482,24.1,0.91,0.91,359.9,0.11,NAN,NAN
"2022-10-06 10:41:00",8307,479.9,25.23,1.317,1.317,359.9,0.11,NAN,NAN
"2022-10-06 10:51:00",8308,480,24.6,1.429,1.429,359.9,0.11,NAN,NAN
"2022-10-06 11:01:00",8309,479.9,24.95,0.82,0.82,359.9,0.11,NAN,NAN
"2022-10-06 11:11:00",8310,479.4,23.83,0.89,0.89,359.9,0.11,NAN,NAN
"2022-10-06 11:21:00",8311,479,24.56,0.76,0.76,359.9,0.11,NAN,NAN
"2022-10-06 11:31:00",8312,479.2,24.61,1.205,1.205,359.9,0.11,NAN,NAN
"2022-10-06 11:41:00",8313,481.6,24.5,0.64,0.64,359.9,0.11,NAN,NAN
"2022-10-06 11:51:00",8314,479.5,24.11,1.02,1.02,359.9,0.11,NAN,NAN
"2022-10-06 12:01:00",8315,481.1,24,0.65,0.65,359.9,0.11,NAN,NAN
"2022-10-06 12:11:00",8316,478.7,23.62,0.74,0.74,359.9,0.11,NAN,NAN
"2022-10-06 12:21:00",8317,482.1,23.66,0.61,0.61,359.9,0.11,NAN,NAN
"2022-10-06 12:31:00",8318,484.6,25.33,0.65,0.65,359.9,0.10,NAN,NAN
"2022-10-06 12:41:00",8319,481.1,24.79,0.79,0.79,359.9,0.11,NAN,NAN
"2022-10-06 12:51:00",8320,483.9,24.35,0.55,0.55,359.9,0.11,NAN,NAN
"2022-10-06 13:01:00",8321,492.4,24.49,0.65,0.65,359.9,0.10,NAN,NAN
"2022-10-06 13:11:00",8322,492.7,24.1,0.89,0.89,359.9,0.10,NAN,NAN
"2022-10-06 13:21:00",8323,492.3,24.51,0.46,0.46,359.9,0.10,NAN,NAN
"2022-10-06 13:31:00",8324,492.1,23.42,0.41,0.41,359.9,0.10,NAN,NAN
"2022-10-06 13:41:00",8325,485.6,23.77,0.49,0.49,359.9,0.10,NAN,NAN
"2022-10-06 13:51:00",8326,489.8,23.45,0.40,0.40,359.9,0.11,NAN,NAN
"2022-10-06 14:01:00",8327,491.9,23.84,0.60,0.60,359.9,0.10,NAN,NAN
"2022-10-06 14:11:00",8328,488,23.91,0.38,0.38,359.9,0.10,NAN,NAN
"2022-10-06 14:21:00",8329,490.8,23.95,0.50,0.50,359.9,0.10,NAN,NAN
"2022-10-06 14:31:00",8330,489.3,23.4,0.28,0.28,359.9,0.10,NAN,NAN
"2022-10-06 14:41:00",8331,488.9,23.31,0.48,0.48,359.9,0.10,NAN,NAN
"2022-10-06 14:51:00",8332,485.7,23.34,0.24,0.24,359.9,0.10,NAN,NAN
"2022-10-06 15:01:00",8333,489.7,23.26,0.31,0.31,359.9,0.11,NAN,NAN
"2022-10-06 15:11:00",8334,488.7,23.89,0.25,0.25,359.9,0.10,NAN,NAN
"2022-10-06 15:21:00",8335,478.4,23.04,0.27,0.27,359.9,0.11,NAN,NAN
"2022-10-06 15:31:00",8336,487,23.14,0.16,0.16,359.9,0.10,NAN,NAN
"2022-10-06 15:41:00",8337,491.1,22.19,0.20,0.20,359.9,0.10,NAN,NAN
"2022-10-06 15:51:00",8338,488.8,22.16,0.21,0.21,359.9,0.10,NAN,NAN
"2022-10-06 16:01:00",8339,488.8,21.87,0.24,0.24,359.9,0.10,NAN,NAN
"2022-10-06 16:11:00",8340,482,21.82,0.26,0.26,359.9,0.11,NAN,NAN
"2022-10-06 16:21:00",8341,487.1,21.49,0.24,0.24,359.9,0.10,NAN,NAN
"2022-10-06 16:31:00",8342,487.9,21.34,0.13,0.13,359.9,0.10,NAN,NAN
"2022-10-06 16:41:00",8343,486.9,21.05,0.15,0.15,359.9,0.11,NAN,NAN
"2022-10-06 16:51:00",8344,484.6,20.94,0.16,0.16,359.9,0.10,NAN,NAN
"2022-10-06 17:01:00",8345,486.1,20.81,0.19,0.19,359.9,0.10,NAN,NAN
"2022-10-06 17:11:00",8346,483.2,20.59,0.14,0.14,359.9,0.11,NAN,NAN
"2022-10-06 17:21:00",8347,482.1,20.3,0.11,0.11,359.9,0.10,NAN,NAN
"2022-10-06 17:31:00",8348,485.4,20.17,0.13,0.13,359.9,0.10,NAN,NAN
"2022-10-06 17:41:00",8349,484.6,20.3,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 17:51:00",8350,486,20.26,0.11,0.11,359.9,0.10,NAN,NAN
"2022-10-06 18:01:00",8351,486.7,20.1,0.11,0.11,359.9,0.10,NAN,NAN
"2022-10-06 18:11:00",8352,483.4,19.86,0.11,0.11,359.9,0.10,NAN,NAN
"2022-10-06 18:21:00",8353,482.1,19.59,0.11,0.11,359.9,0.11,NAN,NAN
"2022-10-06 18:31:00",8354,481.3,19.42,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 18:41:00",8355,479.2,19.21,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 18:51:00",8356,481.4,19.11,0.11,0.11,359.9,0.11,NAN,NAN
"2022-10-06 19:01:00",8357,483.5,19.15,0.11,0.11,359.9,0.10,NAN,NAN
"2022-10-06 19:11:00",8358,479.7,18.92,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 19:21:00",8359,477.9,18.87,0.1,0.1,359.9,0.10,NAN,NAN
"2022-10-06 19:31:00",8360,484,18.78,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 19:41:00",8361,485.7,18.78,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 19:51:00",8362,481.6,18.73,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 20:01:00",8363,475.3,18.65,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 20:11:00",8364,474.1,18.57,0.11,0.11,359.9,0.11,NAN,NAN
"2022-10-06 20:21:00",8365,471.8,18.61,0.12,0.12,359.9,0.11,NAN,NAN
"2022-10-06 20:31:00",8366,472,18.63,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-06 20:41:00",8367,471,18.7,0.15,0.15,359.9,0.11,NAN,0
"2022-10-06 20:51:00",8368,479.9,18.66,0.15,0.15,359.9,0.10,NAN,NAN
"2022-10-06 21:01:00",8369,485.5,18.73,0.12,0.12,359.9,0.10,NAN,NAN
"2022-10-06 21:11:00",8370,486.7,18.63,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 21:21:00",8371,485.5,18.64,0.12,0.12,359.9,0.10,NAN,NAN
"2022-10-06 21:31:00",8372,486.4,18.84,0.12,0.12,359.9,0.10,NAN,NAN
"2022-10-06 21:41:00",8373,486.8,18.76,0.12,0.12,359.9,0.10,NAN,NAN
"2022-10-06 21:51:00",8374,484.9,18.75,0.16,0.16,359.9,0.10,NAN,NAN
"2022-10-06 22:01:00",8375,486.2,18.8,0.13,0.13,359.9,0.10,NAN,NAN
"2022-10-06 22:11:00",8376,479.3,18.77,0.17,0.17,359.9,0.10,NAN,NAN
"2022-10-06 22:21:00",8377,483.3,18.59,0.13,0.13,359.9,0.10,NAN,NAN
"2022-10-06 22:31:00",8378,481,18.47,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 22:41:00",8379,481.6,18.47,0.11,0.11,359.9,0.11,NAN,NAN
"2022-10-06 22:51:00",8380,483.2,18.51,0.12,0.12,359.9,0.10,NAN,NAN
"2022-10-06 23:01:00",8381,483.3,18.47,0.19,0.19,359.9,0.10,NAN,NAN
"2022-10-06 23:11:00",8382,485,18.41,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-06 23:21:00",8383,484.7,18.53,0.45,0.45,359.9,0.10,NAN,NAN
"2022-10-06 23:31:00",8384,484.6,18.45,0.16,0.16,359.9,0.10,NAN,NAN
"2022-10-06 23:41:00",8385,487.2,18.3,0.17,0.17,359.9,0.10,NAN,NAN
"2022-10-06 23:51:00",8386,485.1,18.2,0.48,0.48,359.9,0.10,NAN,NAN
"2022-10-07 00:01:00",8387,485.1,18.15,0.16,0.16,359.9,0.10,NAN,NAN
"2022-10-07 00:11:00",8388,483.9,18.1,0.19,0.19,359.9,0.10,NAN,NAN
"2022-10-07 00:21:00",8389,485.4,18.03,0.18,0.18,359.9,0.10,NAN,NAN
"2022-10-07 00:31:00",8390,484.4,18.01,0.20,0.20,359.9,0.10,NAN,NAN
"2022-10-07 00:41:00",8391,485.1,17.89,0.13,0.13,359.9,0.10,NAN,NAN
"2022-10-07 00:51:00",8392,486.1,17.68,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-07 01:01:00",8393,486,17.6,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-07 01:11:00",8394,486.5,17.64,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-07 01:21:00",8395,483.3,17.86,0.29,0.29,359.9,0.11,NAN,NAN
"2022-10-07 01:31:00",8396,482.8,17.84,0.17,0.17,359.9,0.11,NAN,NAN
"2022-10-07 01:41:00",8397,480.6,17.84,0.49,0.49,359.9,0.10,NAN,NAN
"2022-10-07 01:51:00",8398,484.3,17.68,0.33,0.33,359.9,0.10,NAN,NAN
"2022-10-07 02:01:00",8399,482.1,17.54,0.35,0.35,359.9,0.11,NAN,NAN
"2022-10-07 02:11:00",8400,483.9,17.52,0.49,0.49,359.9,0.10,NAN,NAN
"2022-10-07 02:21:00",8401,480.8,17.62,0.39,0.39,359.9,0.10,NAN,NAN
"2022-10-07 02:31:00",8402,482.1,17.49,0.61,0.61,359.9,0.11,NAN,NAN
"2022-10-07 02:41:00",8403,481.7,17.36,0.46,0.46,359.9,0.10,NAN,NAN
"2022-10-07 02:51:00",8404,482.3,17.31,0.26,0.26,359.9,0.10,NAN,NAN
"2022-10-07 03:01:00",8405,484.8,17.24,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-07 03:11:00",8406,484.6,17.13,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-07 03:21:00",8407,482,17.19,0.13,0.13,359.9,0.11,NAN,NAN
"2022-10-07 03:31:00",8408,480.1,17.14,0.11,0.11,359.9,0.10,NAN,NAN
"2022-10-07 03:41:00",8409,480.2,17.15,0.14,0.14,359.9,0.11,NAN,NAN
"2022-10-07 03:51:00",8410,480.3,17.21,0.34,0.34,359.9,0.10,NAN,NAN
"2022-10-07 04:01:00",8411,482,17.16,0.20,0.20,359.9,0.11,NAN,NAN
"2022-10-07 04:11:00",8412,481.2,17.05,0.14,0.14,359.9,0.11,NAN,NAN
"2022-10-07 04:21:00",8413,478.7,17.14,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-07 04:31:00",8414,479.5,17.27,0.38,0.38,359.9,0.10,NAN,NAN
"2022-10-07 04:41:00",8415,478.4,17.48,0.17,0.17,359.9,0.11,NAN,NAN
"2022-10-07 04:51:00",8416,478.5,17.61,0.13,0.13,359.9,0.11,NAN,NAN
"2022-10-07 05:01:00",8417,479.9,17.63,0.22,0.22,359.9,0.10,NAN,NAN
"2022-10-07 05:11:00",8418,478.7,17.56,0.15,0.15,359.9,0.11,NAN,NAN
"2022-10-07 05:21:00",8419,475.1,17.55,0.12,0.12,359.9,0.11,NAN,NAN
"2022-10-07 05:31:00",8420,477,17.48,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-07 05:41:00",8421,479.6,17.39,0.10,0.10,359.9,0.10,NAN,NAN
"2022-10-07 05:51:00",8422,478.3,17.35,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-07 06:01:00",8423,478.7,17.3,0.19,0.19,359.9,0.11,NAN,NAN
"2022-10-07 06:11:00",8424,478,17.32,0.13,0.13,359.9,0.11,NAN,NAN
"2022-10-07 06:21:00",8425,477.9,17.52,0.1,0.1,359.9,0.11,NAN,NAN
"2022-10-07 06:31:00",8426,479.9,17.71,0.12,0.12,359.9,0.11,NAN,NAN
"2022-10-07 06:41:00",8427,478.5,17.81,0.10,0.10,359.9,0.11,NAN,NAN
"2022-10-07 06:51:00",8428,481.7,18.09,0.61,0.61,359.9,0.11,NAN,NAN
"2022-10-07 07:01:00",8429,485.8,18.2,0.45,0.45,359.9,0.11,NAN,NAN
"2022-10-07 07:11:00",8430,483.7,18.52,0.42,0.42,359.9,0.11,NAN,NAN
"2022-10-07 07:21:00",8431,493,19.53,0.27,0.27,359.9,0.10,NAN,NAN
"2022-10-07 07:31:00",8432,489.3,20.19,0.35,0.35,359.9,0.11,NAN,NAN
"2022-10-07 07:41:00",8433,490.5,20.25,0.54,0.54,359.9,0.11,NAN,NAN
"2022-10-07 07:51:00",8434,491,20.39,0.80,0.80,359.9,0.10,NAN,NAN
"2022-10-07 08:01:00",8435,486.1,20.41,0.57,0.57,359.9,0.11,NAN,NAN
"2022-10-07 08:11:00",8436,486.7,20.3,0.68,0.68,359.9,0.11,NAN,NAN
"2022-10-07 08:21:00",8437,488.6,21.05,0.59,0.59,359.9,0.10,NAN,NAN
