"TOA5","61769","CR1000","61769","CR1000.Std.27.04","CPU:SA program.CR1","33882","Nov1"
"TIMESTAMP","RECORD","BP_hPa_Avg","AirTC_Avg","WS_ms_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","FG_CMP3_Avg","SlrW_2_Avg"
"2022-11-08 00:21:00",12997,494,18.83,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 00:31:00",12998,493.9,18.75,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 00:41:00",12999,493.8,18.47,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 00:51:00",13000,493.5,18.12,0.10,0.10,359.9,0.12,NAN,NAN
"2022-11-08 01:01:00",13001,493.3,17.91,0.10,0.10,359.9,0.12,NAN,NAN
"2022-11-08 01:11:00",13002,493.2,18.12,0.10,0.10,359.9,0.12,NAN,NAN
"2022-11-08 01:21:00",13003,493.7,18.05,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 01:31:00",13004,493.4,18.11,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 01:41:00",13005,493.5,18.14,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 01:51:00",13006,493.8,18.15,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 02:01:00",13007,493.9,17.94,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 02:11:00",13008,493.8,17.77,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 02:21:00",13009,493.7,17.74,0.10,0.10,359.9,0.12,NAN,NAN
"2022-11-08 02:31:00",13010,493.6,17.57,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 02:41:00",13011,493.4,17.19,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 02:51:00",13012,493.4,17.3,0.10,0.10,359.9,0.12,NAN,NAN
"2022-11-08 03:01:00",13013,493.4,17.41,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 03:11:00",13014,493.5,17.37,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 03:21:00",13015,493.7,17.45,0.12,0.12,359.9,0.11,NAN,NAN
"2022-11-08 03:31:00",13016,494.1,17.73,0.14,0.14,359.9,0.11,NAN,NAN
"2022-11-08 03:41:00",13017,494.3,17.26,0.10,0.10,359.9,0.12,NAN,NAN
"2022-11-08 03:51:00",13018,494.1,17.13,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 04:01:00",13019,494,16.94,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 04:11:00",13020,493.9,17.03,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 04:21:00",13021,493.9,17.26,0.11,0.11,359.9,0.11,NAN,NAN
"2022-11-08 04:31:00",13022,494.3,17.52,0.11,0.11,359.9,0.11,NAN,NAN
"2022-11-08 04:41:00",13023,494.5,17.28,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 04:51:00",13024,494.7,17.57,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 05:01:00",13025,495.1,17.71,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 05:11:00",13026,495.5,18.28,0.28,0.28,359.9,0.11,NAN,NAN
"2022-11-08 05:21:00",13027,496.3,18.5,0.18,0.18,359.9,0.11,NAN,NAN
"2022-11-08 05:31:00",13028,496.6,18.44,0.15,0.15,359.9,0.11,NAN,NAN
"2022-11-08 05:41:00",13029,496.7,18.19,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 05:51:00",13030,496.6,18.12,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 06:01:00",13031,496.5,17.92,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 06:11:00",13032,496.4,18.15,0.10,0.10,359.9,0.12,NAN,NAN
"2022-11-08 06:21:00",13033,496.6,18.67,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 06:31:00",13034,497.7,19.71,0.19,0.19,359.9,0.11,NAN,NAN
"2022-11-08 06:41:00",13035,499.1,20.23,0.19,0.19,359.9,0.10,NAN,0.03
"2022-11-08 06:51:00",13036,499.4,20.3,0.48,0.48,359.9,0.10,NAN,0.02
"2022-11-08 07:01:00",13037,499.7,20.49,0.42,0.42,359.9,0.10,NAN,0.01
"2022-11-08 07:11:00",13038,500.7,20.89,0.34,0.34,359.9,0.08,NAN,NAN
"2022-11-08 07:21:00",13039,500,21.69,0.40,0.40,359.9,0.08,NAN,0.17
"2022-11-08 07:31:00",13040,498.6,21.67,0.64,0.64,359.9,0.10,NAN,0.43
"2022-11-08 07:41:00",13041,498.1,22.35,0.67,0.67,359.9,0.10,NAN,1.91
"2022-11-08 07:51:00",13042,498.1,22.85,0.93,0.93,359.9,0.10,NAN,1.748
"2022-11-08 08:01:00",13043,497.9,22.75,1.158,1.158,359.9,0.10,NAN,2.085
"2022-11-08 08:11:00",13044,497.4,22.79,1.094,1.094,359.9,0.10,NAN,1.693
"2022-11-08 08:21:00",13045,497.2,22.97,0.85,0.85,359.9,0.11,NAN,0.77
"2022-11-08 08:31:00",13046,496.8,22.98,0.83,0.83,359.9,0.11,NAN,0.09
"2022-11-08 08:41:00",13047,497.9,24.55,1.066,1.066,359.9,0.10,NAN,0.01
"2022-11-08 08:51:00",13048,498.6,24.7,1.301,1.301,359.9,0.10,NAN,1.21
"2022-11-08 09:01:00",13049,498.6,24.55,1.201,1.201,359.9,0.10,NAN,2.707
"2022-11-08 09:11:00",13050,498.2,24.84,1.194,1.194,359.9,0.10,NAN,3.184
"2022-11-08 09:21:00",13051,498.8,24.66,0.85,0.85,359.9,0.10,NAN,NAN
"2022-11-08 09:31:00",13052,497.7,24.79,0.73,0.73,359.9,0.10,NAN,NAN
"2022-11-08 09:41:00",13053,500.1,25.77,1.02,1.02,359.9,0.09,NAN,NAN
"2022-11-08 09:51:00",13054,497.8,25.44,1.156,1.156,359.9,0.10,NAN,NAN
"2022-11-08 10:01:00",13055,499.7,24.96,0.71,0.71,359.9,0.10,NAN,NAN
"2022-11-08 10:11:00",13056,497.4,24.52,1.23,1.23,359.9,0.10,NAN,NAN
"2022-11-08 10:21:00",13057,496.3,24.93,1.547,1.547,359.9,0.11,NAN,1.786
"2022-11-08 10:31:00",13058,497.2,25.9,1.326,1.326,359.9,0.10,NAN,0.34
"2022-11-08 10:41:00",13059,497.7,26.2,1.065,1.065,359.9,0.10,NAN,0.32
"2022-11-08 10:51:00",13060,498.2,26.54,0.75,0.75,359.9,0.11,NAN,0.97
"2022-11-08 11:01:00",13061,498.4,26.43,1.21,1.21,359.9,0.10,NAN,1.381
"2022-11-08 11:11:00",13062,498.1,25.9,0.99,0.99,359.9,0.10,NAN,1.646
"2022-11-08 11:21:00",13063,498.1,26.87,0.79,0.79,359.9,0.10,NAN,1.466
"2022-11-08 11:31:00",13064,498.3,26.71,1.095,1.095,359.9,0.11,NAN,1.28
"2022-11-08 11:41:00",13065,498.1,26.57,0.72,0.72,359.9,0.11,NAN,1.373
"2022-11-08 11:51:00",13066,497.9,26.75,0.93,0.93,359.9,0.11,NAN,0.69
"2022-11-08 12:01:00",13067,498.5,27.04,0.88,0.88,359.9,0.10,NAN,0.05
"2022-11-08 12:11:00",13068,499,27.51,0.76,0.76,359.9,0.10,NAN,0.11
"2022-11-08 12:21:00",13069,499.3,26.84,0.82,0.82,359.9,0.10,NAN,0.72
"2022-11-08 12:31:00",13070,499.1,27.2,0.90,0.90,359.9,0.10,NAN,0.72
"2022-11-08 12:41:00",13071,499,26.83,0.78,0.78,359.9,0.10,NAN,0.54
"2022-11-08 12:51:00",13072,499,26.54,0.77,0.77,359.9,0.11,NAN,0.25
"2022-11-08 13:01:00",13073,498.5,25.93,0.41,0.41,359.9,0.10,NAN,0.15
"2022-11-08 13:11:00",13074,498,25.69,0.55,0.55,359.9,0.11,NAN,0
"2022-11-08 13:21:00",13075,497.7,25.6,0.51,0.51,359.9,0.10,NAN,0
"2022-11-08 13:31:00",13076,498.1,26.64,0.48,0.48,359.9,0.11,NAN,0
"2022-11-08 13:41:00",13077,499,27.32,0.41,0.41,359.9,0.10,NAN,0
"2022-11-08 13:51:00",13078,499.9,27.95,0.36,0.36,359.9,0.11,NAN,0
"2022-11-08 14:01:00",13079,500.1,26.74,0.47,0.47,359.9,0.11,NAN,0
"2022-11-08 14:11:00",13080,499.7,26.21,0.83,0.83,359.9,0.10,NAN,0
"2022-11-08 14:21:00",13081,499.3,26.58,0.49,0.49,359.9,0.10,NAN,0
"2022-11-08 14:31:00",13082,499.2,25.5,0.47,0.47,359.9,0.10,NAN,0
"2022-11-08 14:41:00",13083,499,26.3,0.51,0.51,359.9,0.11,NAN,0
"2022-11-08 14:51:00",13084,499.4,26.04,0.34,0.34,359.9,0.11,NAN,0.00
"2022-11-08 15:01:00",13085,499.3,26.13,0.28,0.28,359.9,0.11,NAN,0
"2022-11-08 15:11:00",13086,499.4,26.37,0.42,0.42,359.9,0.10,NAN,0
"2022-11-08 15:21:00",13087,498.8,25.71,0.72,0.72,359.9,0.10,NAN,0
"2022-11-08 15:31:00",13088,498.2,26.13,0.31,0.31,359.9,0.11,NAN,0
"2022-11-08 15:41:00",13089,497.8,25.75,0.35,0.35,359.9,0.11,NAN,0
"2022-11-08 15:51:00",13090,497.6,25.45,0.24,0.24,359.9,0.11,NAN,0
"2022-11-08 16:01:00",13091,497.2,25.36,0.30,0.30,359.9,0.11,NAN,0
"2022-11-08 16:11:00",13092,496.8,24.9,0.25,0.25,359.9,0.11,NAN,0
"2022-11-08 16:21:00",13093,496.1,24.4,0.20,0.20,359.9,0.11,NAN,0
"2022-11-08 16:31:00",13094,495.3,24.02,0.15,0.15,359.9,0.11,NAN,NAN
"2022-11-08 16:41:00",13095,494.9,23.64,0.20,0.20,359.9,0.11,NAN,NAN
"2022-11-08 16:51:00",13096,494.6,23.6,0.2,0.2,359.9,0.11,NAN,NAN
"2022-11-08 17:01:00",13097,494.9,23.99,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 17:11:00",13098,495.2,23.95,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 17:21:00",13099,495.6,23.97,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 17:31:00",13100,496,23.6,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 17:41:00",13101,495.6,22.96,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 17:51:00",13102,495.5,22.76,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 18:01:00",13103,494.8,22.47,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 18:11:00",13104,494.5,22.19,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 18:21:00",13105,495,22.04,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 18:31:00",13106,494.5,21.88,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 18:41:00",13107,494.6,21.7,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 18:51:00",13108,494.8,21.47,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 19:01:00",13109,494.5,21.3,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 19:11:00",13110,498.8,21.15,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 19:21:00",13111,495,20.97,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 19:31:00",13112,495.5,20.76,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 19:41:00",13113,497.3,20.66,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 19:51:00",13114,498.5,20.54,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 20:01:00",13115,499.5,20.39,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 20:11:00",13116,497.1,20.26,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 20:21:00",13117,495,20.19,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 20:31:00",13118,494.5,20.19,0.11,0.11,359.9,0.11,NAN,NAN
"2022-11-08 20:41:00",13119,495,20.1,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 20:51:00",13120,495.1,20.08,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 21:01:00",13121,495.1,20.07,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 21:11:00",13122,495.5,19.94,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 21:21:00",13123,495.5,19.88,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 21:31:00",13124,499.5,19.84,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 21:41:00",13125,495.5,19.84,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 21:51:00",13126,495.6,19.77,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 22:01:00",13127,496.5,19.79,0.13,0.13,359.9,0.11,NAN,NAN
"2022-11-08 22:11:00",13128,497,19.8,0.1,0.1,359.9,0.11,NAN,NAN
"2022-11-08 22:21:00",13129,497.7,19.76,0.11,0.11,359.9,0.10,NAN,NAN
"2022-11-08 22:31:00",13130,499.8,19.76,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-08 22:41:00",13131,498.4,19.77,0.14,0.14,359.9,0.11,NAN,NAN
"2022-11-08 22:51:00",13132,505.2,19.74,0.12,0.12,359.9,0.10,NAN,NAN
"2022-11-08 23:01:00",13133,501.1,19.64,0.13,0.13,359.9,0.09,NAN,NAN
"2022-11-08 23:11:00",13134,497.6,19.57,0.11,0.11,359.9,0.11,NAN,NAN
"2022-11-08 23:21:00",13135,500.6,19.43,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-08 23:31:00",13136,506.4,19.44,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-08 23:41:00",13137,496.3,19.41,0.11,0.11,359.9,0.11,NAN,NAN
"2022-11-08 23:51:00",13138,502,19.55,0.19,0.19,359.9,0.10,NAN,NAN
"2022-11-09 00:01:00",13139,500.2,19.55,0.12,0.12,359.9,0.10,NAN,NAN
"2022-11-09 00:11:00",13140,504.4,19.56,0.10,0.10,359.9,0.09,NAN,NAN
"2022-11-09 00:21:00",13141,499.4,19.7,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-09 00:31:00",13142,502.2,19.9,0.14,0.14,359.9,0.10,NAN,NAN
"2022-11-09 00:41:00",13143,506.5,19.98,0.11,0.11,359.9,0.08,NAN,NAN
"2022-11-09 00:51:00",13144,507.1,19.93,0.10,0.10,359.9,0.08,NAN,NAN
"2022-11-09 01:01:00",13145,505.8,19.76,0.10,0.10,359.9,0.08,NAN,NAN
"2022-11-09 01:11:00",13146,506.2,19.64,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-09 01:21:00",13147,505.9,19.53,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-09 01:31:00",13148,504.2,19.27,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-09 01:41:00",13149,496.9,19.16,0.14,0.14,359.9,0.11,NAN,NAN
"2022-11-09 01:51:00",13150,495.4,19.06,0.11,0.11,359.9,0.11,NAN,NAN
"2022-11-09 02:01:00",13151,495.2,18.75,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 02:11:00",13152,495,18.67,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 02:21:00",13153,498.2,18.58,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 02:31:00",13154,497.4,18.4,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-09 02:41:00",13155,497.1,18.34,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 02:51:00",13156,498.7,17.91,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 03:01:00",13157,501.5,17.95,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 03:11:00",13158,498.5,17.64,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 03:21:00",13159,504.5,17.34,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 03:31:00",13160,501.6,17.21,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-09 03:41:00",13161,501.4,17.24,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-09 03:51:00",13162,495.5,16.89,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 04:01:00",13163,497.3,17.39,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 04:11:00",13164,499.5,16.95,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 04:21:00",13165,499.3,16.75,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-09 04:31:00",13166,501.4,16.86,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-09 04:41:00",13167,501.8,16.65,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 04:51:00",13168,501.8,17.13,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 05:01:00",13169,503.9,17.55,0.10,0.10,359.9,0.10,NAN,NAN
"2022-11-09 05:11:00",13170,504.9,17.69,0.13,0.13,359.9,0.10,NAN,NAN
"2022-11-09 05:21:00",13171,500.3,18.11,0.17,0.17,359.9,0.10,NAN,NAN
"2022-11-09 05:31:00",13172,501.4,17.84,0.10,0.10,359.9,0.11,NAN,NAN
"2022-11-09 05:41:00",13173,504.1,17.74,0.10,0.10,359.9,0.09,NAN,NAN
"2022-11-09 05:51:00",13174,505.1,17.91,0.14,0.14,359.9,0.10,NAN,NAN
"2022-11-09 06:01:00",13175,505.8,18.15,0.10,0.10,359.9,0.09,NAN,NAN
"2022-11-09 06:11:00",13176,497.1,18.45,0.14,0.14,359.9,0.10,NAN,0.03
"2022-11-09 06:21:00",13177,497.3,18.91,0.18,0.18,359.9,0.11,NAN,0
"2022-11-09 06:31:00",13178,502.9,19.52,0.26,0.26,359.9,0.09,NAN,NAN
"2022-11-09 06:41:00",13179,499.8,19.92,0.48,0.48,359.9,0.09,NAN,NAN
"2022-11-09 06:51:00",13180,503,20.43,0.25,0.25,359.9,0.06,NAN,NAN
"2022-11-09 07:01:00",13181,505.5,21.01,0.30,0.30,359.9,0.05,NAN,NAN
"2022-11-09 07:11:00",13182,499.8,21.62,0.52,0.52,359.9,0.10,NAN,NAN
"2022-11-09 07:21:00",13183,499.1,21.9,0.47,0.47,359.9,0.10,NAN,NAN
"2022-11-09 07:31:00",13184,498.4,21.9,0.49,0.49,359.9,0.10,NAN,NAN
"2022-11-09 07:41:00",13185,497.9,22.22,0.60,0.60,359.9,0.10,NAN,4.626
"2022-11-09 07:51:00",13186,499.9,23.23,0.39,0.39,359.9,0.09,NAN,NAN
"2022-11-09 08:01:00",13187,500.9,23.75,0.59,0.59,359.9,0.08,NAN,NAN
"2022-11-09 08:11:00",13188,499.2,23.84,0.98,0.98,359.9,0.10,NAN,NAN
"2022-11-09 08:21:00",13189,496.9,23.83,0.93,0.93,359.9,0.10,NAN,NAN
"2022-11-09 08:31:00",13190,496.5,24.23,1.137,1.137,359.9,0.10,NAN,4.678
"2022-11-09 08:41:00",13191,496.1,24.47,0.79,0.79,359.9,0.10,NAN,NAN
"2022-11-09 08:51:00",13192,497.2,24.8,1.088,1.088,359.9,0.11,NAN,NAN
"2022-11-09 09:01:00",13193,497,25.09,1.041,1.041,359.9,0.10,NAN,NAN
"2022-11-09 09:11:00",13194,496.4,24.84,1.074,1.074,359.9,0.10,NAN,NAN
"2022-11-09 09:21:00",13195,494.2,23.43,0.94,0.94,359.9,0.11,NAN,NAN
