timestamp,DHI_pf01_Avg,GHI_pf01_Avg,PA_mk01_Avg,RH_mk01_Avg,RR_mk01_Avg,TA_mk01_Avg,TB_td01_Avg,TI_dd01_Avg,UD_dd01_Avg,WD_mk01_Avg,WD_mk01_Std,WSG_mk01_Max,WS_mk01_Avg
2021-11-01T00:21:00Z,0.678,0.678,1013.0,86.7,655.4,19.9,20.48,21.54,13.46,153.6,25.99,0.4,0.233
2021-11-01T00:22:00Z,0.678,0.678,1013.0,86.8,655.4,19.9,20.48,21.54,13.52,130.4,21.66,0.6,0.367
2021-11-01T00:23:00Z,0.678,0.593,1013.0,86.8,655.4,19.9,20.48,21.53,13.52,159.4,22.88,0.4,0.283
2021-11-01T00:24:00Z,0.678,0.706,1013.0,86.8,655.4,19.97,20.48,21.53,13.52,181.9,34.95,0.5,0.317
2021-11-01T00:25:00Z,0.678,0.678,1013.0,86.8,655.4,19.95,20.49,21.53,13.49,127.7,31.99,0.3,0.2
2021-11-01T00:26:00Z,0.678,0.678,1013.0,86.8,655.4,20.0,20.5,21.53,13.52,188.8,37.87,0.3,0.183
2021-11-01T00:27:00Z,0.678,0.678,1013.0,86.8,655.4,20.0,20.51,21.53,13.52,177.3,42.52,0.6,0.317
2021-11-01T00:28:00Z,0.678,0.706,1013.0,86.8,655.4,20.0,20.52,21.53,13.51,107.0,68.6,0.3,0.2
2021-11-01T00:29:00Z,0.678,0.678,1013.0,86.8,655.4,20.0,20.52,21.53,13.47,113.2,35.17,0.5,0.35
2021-11-01T00:30:00Z,0.678,0.678,1013.0,86.8,655.4,20.0,20.52,21.53,13.52,162.2,38.06,0.6,0.417
2021-11-01T00:31:00Z,0.678,0.593,1013.0,86.7,655.4,20.0,20.52,21.53,13.52,161.2,40.77,0.6,0.383
2021-11-01T00:32:00Z,0.678,0.593,1013.0,86.6,655.4,20.0,20.52,21.53,13.52,182.9,13.16,0.8,0.55
2021-11-01T00:33:00Z,0.678,0.678,1013.0,86.5,655.4,19.95,20.5,21.53,13.51,169.6,19.84,0.6,0.4
2021-11-01T00:34:00Z,0.678,0.678,1013.0,86.6,655.4,19.9,20.5,21.53,13.44,149.0,22.12,0.5,0.317
2021-11-01T00:35:00Z,0.678,0.678,1013.0,86.6,655.4,19.9,20.49,21.53,13.52,184.9,25.75,0.5,0.317
2021-11-01T00:36:00Z,0.678,0.678,1013.0,86.6,655.4,19.93,20.48,21.53,13.52,168.3,23.48,0.5,0.333
2021-11-01T00:37:00Z,0.678,0.678,1013.0,86.7,655.4,19.95,20.49,21.53,13.52,169.1,50.04,0.5,0.333
2021-11-01T00:38:00Z,0.678,0.678,1013.0,86.7,655.4,20.0,20.49,21.53,13.52,186.9,27.73,0.5,0.3
2021-11-01T00:39:00Z,0.678,0.678,1013.0,86.7,655.4,20.0,20.47,21.51,13.52,195.0,11.85,0.7,0.367
2021-11-01T00:40:00Z,0.678,0.678,1013.0,86.6,655.4,20.0,20.46,21.51,13.51,178.9,23.32,0.4,0.317
2021-11-01T00:41:00Z,0.678,0.678,1013.0,86.5,655.4,19.9,20.45,21.51,13.47,153.1,37.85,0.4,0.3
2021-11-01T00:42:00Z,0.678,0.678,1013.0,86.5,655.4,19.9,20.45,21.51,13.52,127.7,65.23,0.3,0.233
2021-11-01T00:43:00Z,0.678,0.678,1013.0,86.5,655.4,19.9,20.45,21.51,13.52,143.2,18.89,0.5,0.317
2021-11-01T00:44:00Z,0.678,0.678,1013.0,86.4,655.4,19.9,20.45,21.51,13.52,157.9,72.18,0.2,0.167
2021-11-01T00:45:00Z,0.678,0.678,1013.0,86.5,655.4,19.9,20.45,21.51,13.46,100.9,42.29,0.6,0.35
2021-11-01T00:46:00Z,0.678,0.678,1013.0,86.5,655.4,19.9,20.45,21.51,13.52,73.36,76.89,0.2,0.133
2021-11-01T00:47:00Z,0.678,0.678,1013.0,86.5,655.4,19.9,20.46,21.51,13.52,88.6,25.6,0.4,0.267
2021-11-01T00:48:00Z,0.678,0.678,1013.0,86.6,655.4,19.9,20.45,21.48,13.52,142.6,34.62,0.4,0.233
2021-11-01T00:49:00Z,0.678,0.678,1013.0,86.6,655.4,19.9,20.44,21.48,13.51,85.3,46.31,0.4,0.3
2021-11-01T00:50:00Z,0.678,0.678,1013.0,86.6,655.4,19.92,20.44,21.48,13.47,115.9,37.18,0.5,0.317
2021-11-01T00:51:00Z,0.678,0.678,1013.0,86.5,655.4,19.98,20.44,21.48,13.52,94.1,20.51,0.4,0.267
2021-11-01T00:52:00Z,0.678,0.678,1013.0,86.5,655.4,20.0,20.45,21.48,13.52,119.0,31.8,0.4,0.25
2021-11-01T00:53:00Z,0.649,0.678,1013.0,86.4,655.4,19.97,20.44,21.48,13.51,179.2,21.14,0.3,0.25
2021-11-01T00:54:00Z,0.678,0.678,1013.0,86.2,655.4,19.9,20.43,21.48,13.47,159.2,37.51,0.6,0.367
2021-11-01T00:55:00Z,0.706,0.678,1014.0,86.2,655.4,19.9,20.41,21.48,13.52,166.3,21.1,0.4,0.3
2021-11-01T00:56:00Z,0.678,0.762,1013.0,86.2,655.4,19.9,20.41,21.48,13.52,165.6,34.79,0.3,0.25
2021-11-01T00:57:00Z,0.678,0.678,1013.0,86.4,655.4,19.9,20.41,21.48,13.52,109.1,42.42,0.3,0.233
2021-11-01T00:58:00Z,0.678,0.678,1013.0,86.4,655.4,19.9,20.4,21.48,13.46,87.7,40.81,0.2,0.15
2021-11-01T00:59:00Z,0.706,0.678,1013.0,86.4,655.4,19.9,20.4,21.48,13.5,91.7,24.26,0.2,0.183
2021-11-01T01:00:00Z,0.678,0.678,1013.0,86.5,655.4,19.9,20.4,21.48,13.52,113.7,31.61,0.4,0.283
2021-11-01T01:01:00Z,0.678,0.678,1013.0,86.5,655.4,19.9,20.37,21.46,13.52,3.945,43.34,0.5,0.35
2021-11-01T01:02:00Z,0.678,0.706,1013.0,86.5,655.4,19.9,20.37,21.45,13.52,343.1,56.66,0.3,0.183
2021-11-01T01:03:00Z,0.678,0.678,1013.0,86.5,655.4,19.9,20.37,21.45,13.49,21.25,51.58,0.3,0.133
2021-11-01T01:04:00Z,0.678,0.678,1013.0,86.5,655.4,19.85,20.37,21.45,13.47,81.5,66.61,0.4,0.267
2021-11-01T01:05:00Z,0.678,0.678,1013.0,86.5,655.4,19.8,20.35,21.45,13.52,185.2,14.94,0.5,0.317
2021-11-01T01:06:00Z,0.678,0.678,1014.0,86.5,655.4,19.8,20.34,21.45,13.52,247.1,59.66,0.3,0.133
2021-11-01T01:07:00Z,0.678,0.678,1014.0,86.5,655.4,19.8,20.34,21.45,13.52,252.3,46.76,0.3,0.233
2021-11-01T01:08:00Z,0.678,0.678,1014.0,86.5,655.4,19.8,20.33,21.45,13.51,125.8,72.96,0.3,0.2
2021-11-01T01:09:00Z,0.678,0.678,1014.0,86.6,655.4,19.8,20.32,21.45,13.46,140.6,13.51,0.3,0.167
2021-11-01T01:10:00Z,0.678,0.678,1014.0,86.6,655.4,19.8,20.29,21.42,13.5,158.2,36.22,0.5,0.35
2021-11-01T01:11:00Z,0.678,0.678,1014.0,86.7,655.4,19.8,20.29,21.42,13.52,175.4,27.26,0.5,0.3
2021-11-01T01:12:00Z,0.678,0.678,1014.0,86.8,655.4,19.8,20.29,21.42,13.52,185.0,25.79,0.5,0.333
2021-11-01T01:13:00Z,0.678,0.678,1014.0,86.8,655.4,19.8,20.29,21.42,13.52,167.9,28.52,0.4,0.267
2021-11-01T01:14:00Z,0.678,0.678,1014.0,86.9,655.4,19.8,20.29,21.42,13.49,140.7,27.95,0.4,0.333
2021-11-01T01:15:00Z,0.678,0.678,1014.0,87.0,655.4,19.8,20.29,21.42,13.47,164.1,32.37,0.4,0.333
2021-11-01T01:16:00Z,0.678,0.593,1014.0,86.9,655.4,19.8,20.29,21.42,13.52,177.4,43.47,0.5,0.317
2021-11-01T01:17:00Z,0.678,0.678,1014.0,86.9,655.4,19.8,20.26,21.4,13.52,183.7,49.6,0.5,0.333
2021-11-01T01:18:00Z,0.678,0.593,1014.0,87.0,655.4,19.8,20.25,21.4,13.52,107.3,67.56,0.3,0.15
2021-11-01T01:19:00Z,0.734,0.678,1014.0,87.0,655.4,19.8,20.26,21.4,13.46,130.2,35.29,0.4,0.267
2021-11-01T01:20:00Z,0.678,0.678,1014.0,87.1,655.4,19.8,20.26,21.4,13.5,200.9,44.59,0.4,0.267
2021-11-01T01:21:00Z,0.678,0.593,1014.0,87.1,655.4,19.8,20.26,21.4,13.52,182.9,34.37,0.4,0.35
2021-11-01T01:22:00Z,0.678,0.678,1014.0,87.1,655.4,19.8,20.24,21.38,13.52,181.5,15.98,0.7,0.433
2021-11-01T01:23:00Z,0.678,0.678,1014.0,87.0,655.4,19.78,20.22,21.37,13.49,186.8,4.946,0.7,0.467
2021-11-01T01:24:00Z,0.706,0.678,1014.0,87.0,655.4,19.7,20.22,21.37,13.47,179.8,12.51,0.6,0.433
2021-11-01T01:25:00Z,0.678,0.678,1014.0,87.1,655.4,19.7,20.21,21.37,13.52,182.4,12.58,0.5,0.383
2021-11-01T01:26:00Z,0.903,0.903,1014.0,87.2,655.4,19.7,20.22,21.37,13.52,179.6,17.23,0.5,0.35
2021-11-01T01:27:00Z,0.79,0.79,1014.0,87.2,655.4,19.7,20.22,21.37,13.52,174.4,28.78,0.5,0.283
2021-11-01T01:28:00Z,1.101,1.242,1014.0,87.3,655.4,19.7,20.22,21.37,13.47,142.0,50.52,0.4,0.267
2021-11-01T01:29:00Z,1.355,1.383,1014.0,87.4,655.4,19.7,20.22,21.37,13.52,125.3,35.27,0.4,0.283
2021-11-01T01:30:00Z,1.355,1.411,1014.0,87.4,655.4,19.7,20.22,21.35,13.52,120.8,31.71,0.2,0.183
2021-11-01T01:31:00Z,1.355,1.355,1014.0,87.4,655.4,19.7,20.21,21.34,13.46,111.8,40.3,0.3,0.2
2021-11-01T01:32:00Z,1.807,1.666,1014.0,87.4,655.4,19.7,20.22,21.34,13.5,162.4,75.36,0.3,0.25
2021-11-01T01:33:00Z,2.484,2.484,1014.0,87.5,655.4,19.7,20.24,21.34,13.52,132.0,63.88,0.3,0.217
2021-11-01T01:34:00Z,2.823,2.682,1014.0,87.5,655.4,19.7,20.24,21.34,13.52,143.7,20.79,0.3,0.133
2021-11-01T01:35:00Z,3.303,3.275,1014.0,87.4,655.4,19.7,20.24,21.34,13.5,215.6,55.09,0.5,0.317
2021-11-01T01:36:00Z,4.065,4.121,1014.0,87.4,655.4,19.7,20.23,21.32,13.48,146.2,34.61,0.4,0.267
2021-11-01T01:37:00Z,4.093,4.404,1014.0,87.4,655.4,19.7,20.23,21.31,13.52,156.6,43.15,0.4,0.183
2021-11-01T01:38:00Z,4.093,4.714,1014.0,87.4,655.4,19.7,20.23,21.31,13.52,115.6,26.5,0.4,0.3
2021-11-01T01:39:00Z,4.743,5.279,1014.0,87.4,655.4,19.7,20.24,21.31,13.52,165.1,65.89,0.4,0.283
2021-11-01T01:40:00Z,5.053,5.702,1014.0,87.4,655.4,19.7,20.25,21.31,13.5,140.8,13.31,0.3,0.2
2021-11-01T01:41:00Z,5.561,5.956,1014.0,87.4,655.4,19.7,20.26,21.31,13.52,156.4,37.73,0.6,0.3
2021-11-01T01:42:00Z,6.182,6.719,1014.0,87.4,655.4,19.7,20.26,21.31,13.52,177.4,26.0,0.6,0.367
2021-11-01T01:43:00Z,6.436,7.001,1014.0,87.4,655.4,19.7,20.28,21.31,13.49,145.4,23.55,0.5,0.3
2021-11-01T01:44:00Z,7.227,7.565,1014.0,87.4,655.4,19.7,20.29,21.31,13.47,109.2,44.86,0.3,0.267
2021-11-01T01:45:00Z,8.47,8.58,1014.0,87.4,655.4,19.7,20.29,21.3,13.52,110.9,27.83,0.5,0.333
2021-11-01T01:46:00Z,8.64,8.92,1014.0,87.4,655.4,19.7,20.29,21.29,13.52,147.1,38.68,0.3,0.233
2021-11-01T01:47:00Z,8.92,9.6,1014.0,87.4,655.4,19.7,20.3,21.29,13.52,99.3,31.2,0.5,0.217
2021-11-01T01:48:00Z,9.4,9.82,1014.0,87.4,655.4,19.8,20.35,21.29,13.52,63.84,19.49,0.5,0.25
2021-11-01T01:49:00Z,9.54,10.39,1014.0,87.4,655.4,19.8,20.37,21.29,13.46,111.1,23.43,0.5,0.25
2021-11-01T01:50:00Z,10.33,11.07,1014.0,87.4,655.4,19.8,20.38,21.29,13.5,130.3,29.84,0.2,0.15
2021-11-01T01:51:00Z,10.5,11.63,1014.0,87.3,655.4,19.8,20.38,21.29,13.52,78.9,19.47,0.4,0.3
2021-11-01T01:52:00Z,11.18,12.17,1014.0,87.3,655.4,19.8,20.38,21.29,13.52,189.4,92.4,0.3,0.183
2021-11-01T01:53:00Z,11.74,12.53,1014.0,87.3,655.4,19.8,20.39,21.29,13.52,88.1,57.52,0.3,0.2
2021-11-01T01:54:00Z,12.42,13.3,1014.0,87.2,655.4,19.8,20.4,21.29,13.52,49.26,21.69,0.4,0.25
2021-11-01T01:55:00Z,13.44,13.69,1014.0,87.3,655.4,19.8,20.4,21.29,13.46,29.11,23.12,0.3,0.233
2021-11-01T01:56:00Z,13.89,14.45,1014.0,87.3,655.4,19.8,20.41,21.29,13.49,52.92,36.27,0.4,0.25
2021-11-01T01:57:00Z,14.11,14.68,1014.0,87.3,655.4,19.82,20.42,21.29,13.52,67.13,54.05,0.5,0.333
2021-11-01T01:58:00Z,15.02,15.27,1014.0,87.2,655.4,19.85,20.45,21.3,13.52,5.884,24.87,0.4,0.267
2021-11-01T01:59:00Z,15.24,15.84,1014.0,87.2,655.4,19.9,20.46,21.31,13.52,58.24,67.89,0.4,0.2
2021-11-01T02:00:00Z,15.47,16.23,1014.0,87.3,655.4,19.9,20.48,21.31,13.52,4.47,62.24,0.4,0.183
2021-11-01T02:01:00Z,16.6,17.39,1014.0,87.3,655.4,19.9,20.48,21.31,13.49,36.77,16.99,0.6,0.35
2021-11-01T02:02:00Z,16.85,17.42,1014.0,87.3,655.4,19.9,20.49,21.31,13.5,38.24,28.96,0.4,0.183
2021-11-01T02:03:00Z,17.95,18.32,1014.0,87.3,655.4,19.9,20.49,21.31,13.52,107.1,32.36,0.3,0.217
2021-11-01T02:04:00Z,17.95,18.63,1014.0,87.3,655.4,19.9,20.49,21.31,13.52,103.8,35.01,0.3,0.2
2021-11-01T02:05:00Z,18.29,19.08,1014.0,87.3,655.4,19.9,20.51,21.31,13.52,91.9,32.09,0.3,0.267
2021-11-01T02:06:00Z,19.31,20.33,1014.0,87.3,655.4,19.93,20.54,21.33,13.52,101.8,34.93,0.5,0.333
2021-11-01T02:07:00Z,19.42,21.0,1014.0,87.3,655.4,20.0,20.56,21.34,13.46,95.0,63.06,0.5,0.283
2021-11-01T02:08:00Z,19.99,21.79,1014.0,87.3,655.4,20.0,20.58,21.34,13.44,91.6,39.8,0.5,0.333
2021-11-01T02:09:00Z,21.34,23.15,1014.0,87.2,655.4,20.0,20.59,21.34,13.52,115.8,30.0,0.7,0.383
2021-11-01T02:10:00Z,21.57,24.87,1014.0,87.2,655.4,20.0,20.6,21.34,13.52,118.6,38.76,0.3,0.217
2021-11-01T02:11:00Z,22.24,25.83,1014.0,87.1,655.4,20.07,20.63,21.36,13.52,111.3,31.71,0.4,0.267
2021-11-01T02:12:00Z,22.92,25.29,1014.0,87.0,655.4,20.1,20.66,21.37,13.52,88.4,73.72,0.3,0.2
2021-11-01T02:13:00Z,23.15,24.39,1014.0,86.9,655.4,20.1,20.7,21.37,13.52,110.6,19.08,0.3,0.283
2021-11-01T02:14:00Z,24.05,25.32,1014.0,86.8,655.4,20.1,20.81,21.37,13.46,99.2,26.3,0.5,0.317
2021-11-01T02:15:00Z,24.39,25.63,1014.0,86.8,655.4,20.1,20.98,21.39,13.47,104.6,23.82,0.6,0.283
2021-11-01T02:16:00Z,24.95,26.31,1014.0,86.8,655.4,20.1,21.12,21.4,13.52,92.4,29.21,0.4,0.283
2021-11-01T02:17:00Z,25.63,26.9,1014.0,86.8,655.4,20.17,21.22,21.42,13.52,90.0,39.11,0.5,0.333
2021-11-01T02:18:00Z,26.59,27.78,1014.0,86.7,655.4,20.2,21.22,21.42,13.52,104.6,52.01,0.3,0.183
2021-11-01T02:19:00Z,26.76,27.69,1014.0,86.6,655.4,20.2,21.19,21.44,13.52,70.9,24.82,0.3,0.133
2021-11-01T02:20:00Z,26.76,28.12,1014.0,86.6,655.4,20.2,21.15,21.45,13.52,10.16,35.33,0.4,0.15
2021-11-01T02:21:00Z,28.09,29.47,1014.0,86.6,655.4,20.2,21.12,21.46,13.52,108.3,72.69,0.5,0.317
2021-11-01T02:22:00Z,28.79,31.14,1014.0,86.6,655.4,20.22,21.1,21.48,13.44,34.13,34.66,0.4,0.233
2021-11-01T02:23:00Z,28.79,33.99,1014.0,86.6,655.4,20.3,21.09,21.48,13.44,342.4,55.56,0.2,0.183
2021-11-01T02:24:00Z,29.25,33.76,1014.0,86.7,655.4,20.3,21.1,21.51,13.5,335.5,36.99,0.5,0.35
2021-11-01T02:25:00Z,30.15,31.62,1014.0,86.7,655.4,20.3,21.09,21.51,13.52,330.5,58.21,0.3,0.25
2021-11-01T02:26:00Z,31.19,31.67,1014.0,86.7,655.4,20.3,21.1,21.53,13.52,160.2,37.11,0.4,0.183
2021-11-01T02:27:00Z,31.39,32.07,1014.0,86.6,655.4,20.35,21.09,21.53,13.52,9.61,46.68,0.2,0.15
2021-11-01T02:28:00Z,31.33,32.41,1014.0,86.6,655.4,20.4,21.11,21.56,13.52,59.96,41.95,0.4,0.183
2021-11-01T02:29:00Z,32.38,33.99,1014.0,86.6,655.4,20.4,21.15,21.56,13.52,88.8,48.52,0.2,0.133
2021-11-01T02:30:00Z,32.86,34.55,1014.0,86.6,655.4,20.4,21.26,21.59,13.52,52.34,18.09,0.3,0.233
2021-11-01T02:31:00Z,33.31,35.09,1014.0,86.6,655.4,20.4,21.33,21.59,13.52,52.48,88.8,0.5,0.25
2021-11-01T02:32:00Z,33.99,35.4,1014.0,86.5,655.4,20.48,21.34,21.6,13.52,345.2,34.28,0.8,0.333
2021-11-01T02:33:00Z,34.44,36.22,1014.0,86.4,655.4,20.5,21.35,21.62,13.52,111.8,100.9,0.3,0.2
2021-11-01T02:34:00Z,34.44,36.47,1014.0,86.4,655.4,20.5,21.37,21.63,13.52,122.9,85.8,0.4,0.217
2021-11-01T02:35:00Z,35.34,36.53,1014.0,86.4,655.4,20.5,21.41,21.64,13.52,297.5,50.67,0.3,0.233
2021-11-01T02:36:00Z,35.57,36.7,1014.0,86.4,655.4,20.5,21.48,21.67,13.52,128.2,31.44,0.4,0.167
2021-11-01T02:37:00Z,36.05,37.49,1014.0,86.4,655.4,20.58,21.5,21.68,13.52,74.53,97.0,0.4,0.183
2021-11-01T02:38:00Z,36.92,38.39,1014.0,86.4,655.4,20.6,21.51,21.7,13.52,101.7,40.05,0.3,0.217
2021-11-01T02:39:00Z,36.95,40.42,1014.0,86.4,655.4,20.6,21.49,21.7,13.52,33.3,62.01,0.4,0.233
2021-11-01T02:40:00Z,37.38,44.26,1014.0,86.3,655.4,20.62,21.49,21.72,13.52,109.2,26.09,0.6,0.433
2021-11-01T02:41:00Z,38.05,43.56,1014.0,86.3,655.4,20.7,21.52,21.76,13.51,105.1,12.71,0.6,0.4
2021-11-01T02:42:00Z,38.31,42.46,1014.0,86.2,655.4,20.73,21.54,21.78,13.44,309.9,98.3,0.5,0.2
2021-11-01T02:43:00Z,38.28,41.33,1014.0,86.1,655.4,20.8,21.56,21.8,13.46,104.1,84.4,0.5,0.25
2021-11-01T02:44:00Z,39.07,41.41,1014.0,86.1,655.4,20.88,21.58,21.82,13.51,177.1,51.72,0.4,0.267
2021-11-01T02:45:00Z,40.09,41.75,1014.0,86.2,655.4,20.92,21.6,21.84,13.52,110.3,23.16,0.3,0.167
2021-11-01T02:46:00Z,40.31,43.13,1014.0,86.3,655.4,21.0,21.63,21.85,13.52,176.8,17.19,0.6,0.4
2021-11-01T02:47:00Z,40.99,45.39,1014.0,86.1,655.4,21.0,21.69,21.87,13.52,197.3,11.65,0.5,0.35
2021-11-01T02:48:00Z,41.24,51.24,1014.0,86.1,655.4,21.08,21.77,21.89,13.52,183.7,13.57,0.4,0.317
2021-11-01T02:49:00Z,41.64,58.01,1014.0,86.0,655.4,21.1,21.81,21.91,13.52,162.4,50.5,0.5,0.3
2021-11-01T02:50:00Z,41.61,72.78,1014.0,85.9,655.4,21.17,21.83,21.93,13.52,132.9,60.26,0.5,0.333
2021-11-01T02:51:00Z,41.61,90.3,1014.0,85.6,655.4,21.2,21.85,21.95,13.44,91.8,20.61,0.6,0.383
2021-11-01T02:52:00Z,41.13,109.4,1014.0,85.3,655.4,21.2,21.88,21.97,13.51,148.2,44.45,0.4,0.183
2021-11-01T02:53:00Z,41.13,98.4,1014.0,85.2,655.4,21.3,21.91,22.0,13.52,341.2,83.4,0.3,0.167
2021-11-01T02:54:00Z,42.06,76.81,1014.0,85.2,655.4,21.3,21.94,22.02,13.52,97.7,62.01,0.2,0.15
2021-11-01T02:55:00Z,43.02,76.56,1014.0,85.1,655.4,21.37,21.98,22.04,13.52,77.62,57.54,0.4,0.267
2021-11-01T02:56:00Z,44.38,63.21,1014.0,84.8,655.4,21.4,22.05,22.06,13.52,63.17,28.99,0.4,0.267
2021-11-01T02:57:00Z,45.28,55.61,1014.0,84.5,655.4,21.43,22.15,22.08,13.47,81.0,6.347,0.5,0.317
2021-11-01T02:58:00Z,42.46,54.79,1014.0,84.2,655.4,21.5,22.21,22.1,13.52,55.69,27.25,0.2,0.133
2021-11-01T02:59:00Z,39.97,51.86,1014.0,84.0,655.4,21.53,22.24,22.13,13.52,136.6,80.2,0.2,0.133
2021-11-01T03:00:00Z,47.09,69.87,1014.0,83.9,655.4,21.6,22.28,22.15,13.52,163.4,40.12,0.2,0.117
2021-11-01T03:01:00Z,43.02,67.21,1014.0,83.8,655.4,21.6,22.31,22.17,13.49,97.5,21.21,0.3,0.183
2021-11-01T03:02:00Z,39.75,54.99,1014.0,83.5,655.4,21.7,22.35,22.2,13.52,87.3,14.13,0.5,0.333
2021-11-01T03:03:00Z,43.67,50.02,1014.0,83.3,655.4,21.73,22.37,22.23,13.52,91.9,83.0,0.4,0.233
2021-11-01T03:04:00Z,51.49,58.38,1014.0,83.0,655.4,21.8,22.41,22.26,13.5,104.2,2.967,0.4,0.383
2021-11-01T03:05:00Z,52.85,57.81,1014.0,82.7,655.4,21.85,22.45,22.28,13.52,100.4,14.2,0.4,0.317
2021-11-01T03:06:00Z,52.28,56.06,1014.0,82.7,655.4,21.93,22.5,22.31,13.52,103.4,99.1,0.3,0.15
2021-11-01T03:07:00Z,50.7,58.04,1014.0,82.8,655.4,22.0,22.53,22.34,13.52,132.6,25.84,0.3,0.267
2021-11-01T03:08:00Z,50.93,71.87,1014.0,82.9,655.4,22.07,22.56,22.37,13.49,70.66,41.57,0.3,0.2
2021-11-01T03:09:00Z,50.25,79.32,1014.0,82.9,655.4,22.13,22.59,22.39,13.52,262.1,57.53,0.3,0.133
2021-11-01T03:10:00Z,52.9,96.1,1014.0,82.9,655.4,22.2,22.64,22.42,13.52,31.77,49.57,0.6,0.35
2021-11-01T03:11:00Z,56.57,113.7,1014.0,82.3,655.4,22.2,22.71,22.46,13.52,77.93,53.02,0.5,0.283
2021-11-01T03:12:00Z,56.4,132.0,1014.0,81.7,655.4,22.27,22.79,22.49,13.47,56.91,49.4,0.5,0.417
2021-11-01T03:13:00Z,52.51,165.5,1014.0,81.5,655.4,22.32,22.86,22.51,13.52,47.41,79.47,0.6,0.283
2021-11-01T03:14:00Z,54.17,120.7,1014.0,81.0,655.4,22.4,22.92,22.54,13.52,93.5,58.29,0.7,0.4
2021-11-01T03:15:00Z,55.56,97.8,1014.0,80.8,655.4,22.5,22.96,22.58,13.5,118.9,71.4,0.4,0.267
2021-11-01T03:16:00Z,59.51,110.6,1014.0,80.7,655.4,22.58,23.05,22.61,13.52,32.01,62.2,0.4,0.3
2021-11-01T03:17:00Z,62.1,110.1,1014.0,80.2,655.4,22.7,23.31,22.65,13.52,112.0,66.54,0.5,0.383
2021-11-01T03:18:00Z,61.43,131.1,1014.0,79.72,655.4,22.8,23.59,22.68,13.49,21.27,55.32,0.4,0.283
2021-11-01T03:19:00Z,59.37,143.6,1014.0,79.02,655.4,22.9,23.83,22.72,13.5,268.1,94.6,0.5,0.267
2021-11-01T03:20:00Z,59.96,106.8,1014.0,78.35,655.4,23.0,24.3,22.77,13.52,198.1,13.87,0.8,0.633
