Date,High,Avg,Low
2/13/2022,13.8,3.8,0.0
2/14/2022,15.2,4.0,0.0
2/15/2022,9.6,2.4,0.0
2/16/2022,16.1,2.7,0.0
2/17/2022,18.1,3.9,0.0
2/18/2022,21.0,4.8,0.0
2/19/2022,24.8,4.6,0.0
2/20/2022,23.4,3.7,0.0
2/21/2022,24.8,5.6,0.0
2/22/2022,14.3,3.0,0.0
2/23/2022,12.5,2.6,0.0
2/24/2022,9.6,1.9,0.0
2/25/2022,8.0,1.2,0.0
2/26/2022,14.3,2.7,0.0
2/27/2022,8.9,1.9,0.0
2/28/2022,12.3,2.4,0.0
